Term/Year Code|College|Dept|Degree|Major Code|Major Name|Conc code|Concentration Name (if any)|Fresh- man|Sopho- more|Junior|Senior|Non- degree Ugrad|Total Under grad|Full-Time Ugrad|Part-Time Ugrad|Grad 1 (master)|Grad 2 (doctoral)|Non- degree Grad|Total Grad|Full-Time Grad|Part-Time Grad|Profes-sional|Full-Time Professional|Part-Time Professional|Total|Full-Time Total|Part-Time Total|Academic Program Code
120241 |Fine & Applied Arts |644 |BS |5749 |Sustainable Design |  |  |4|12|37|42|0|95|92|3|0|0|0|0|0|0|0|0|0|95|92|3|10KR5749BS
120241 |Fine & Applied Arts |733 |BA |5504 |Urban Studies and Planning |  |  |8|10|4|1|0|23|23|0|0|0|0|0|0|0|0|0|0|23|23|0|10KR5504BA
120241 |Fine & Applied Arts |733 |BA |5504 |Urban Studies and Planning |5564 |Sustainability |1|3|8|6|0|18|18|0|0|0|0|0|0|0|0|0|0|18|18|0|10KR5504BA
120241 |Fine & Applied Arts |733 |BA |5504 |Urban Studies and Planning |5564 |Sustainability |0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KR5907BA
120241 |Fine & Applied Arts |733 |BA |5504 |Urban Studies and Planning |5565 |Policy and Planning |0|7|8|24|0|39|37|2|0|0|0|0|0|0|0|0|0|39|37|2|10KR5504BA
120241 |Fine & Applied Arts |733 |BA |5504 |Urban Studies and Planning |5567 |Social Justice |0|1|1|3|0|5|5|0|0|0|0|0|0|0|0|0|0|5|5|0|10KR5504BA
120241 |Fine & Applied Arts |733 |BA |5504 |Urban Studies and Planning |5907 |BA USP / MUP UP |0|0|0|2|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|10KR5907BA
120241 |Fine & Applied Arts |733 |MS |5638 |Sustainable Urban Management |  |  |0|0|0|0|0|0|0|0|2|0|0|2|2|0|0|0|0|2|2|0|1PKS5638MS
120241 |Fine & Applied Arts |733 |MUP |0155 |Urban Planning |  |  |0|0|0|0|0|0|0|0|44|0|0|44|42|2|0|0|0|44|42|2|10KS0155MUP
120241 |Fine & Applied Arts |733 |MUP |0155 |Urban Planning |5907 |BA USP / MUP UP |0|0|0|0|0|0|0|0|5|0|0|5|5|0|0|0|0|5|5|0|10KS5907MUP
120241 |Fine & Applied Arts |733 |PHD |0274 |Regional Planning |  |  |0|0|0|0|0|0|0|0|0|14|0|14|14|0|0|0|0|14|14|0|10KS0274PHD
120241 |Fine & Applied Arts |767 |BS |0146 |Architectural Studies |  |  |0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KR0146BS
120241 |Fine & Applied Arts |767 |BS |4091 |Architectural Studies |  |  |59|109|112|142|0|422|405|17|0|0|0|0|0|0|0|0|0|422|405|17|10KR4091BS
120241 |Fine & Applied Arts |767 |MARCH |5642 |Architecture |0247 |Architecture - 2 Yr |0|0|0|0|0|0|0|0|117|0|0|117|117|0|0|0|0|117|117|0|10KS0247MARC
120241 |Fine & Applied Arts |767 |MARCH |5642 |Architecture |0248 |Architecture Track 3 |0|0|0|0|0|0|0|0|15|0|0|15|15|0|0|0|0|15|15|0|10KS0248MARC
120241 |Fine & Applied Arts |767 |MS |4091 |Architectural Studies |  |  |0|0|0|0|0|0|0|0|2|0|0|2|2|0|0|0|0|2|2|0|10KS4091MS
120241 |Fine & Applied Arts |767 |PHD |5642 |Architecture |  |  |0|0|0|0|0|0|0|0|0|11|0|11|11|0|0|0|0|11|11|0|10KS5642PHD
120241 |Fine & Applied Arts |801 |BA |0261 |Dance |  |  |0|0|3|3|0|6|6|0|0|0|0|0|0|0|0|0|0|6|6|0|10KR0261BA
120241 |Fine & Applied Arts |801 |BA |0261 |Dance |  |  |1|1|0|2|0|4|4|0|0|0|0|0|0|0|0|0|0|4|4|0|1DKR0261BA
120241 |Fine & Applied Arts |801 |BFA |0261 |Dance |  |  |9|3|7|15|0|34|34|0|0|0|0|0|0|0|0|0|0|34|34|0|10KR0261BFA
120241 |Fine & Applied Arts |801 |MFA |0261 |Dance |  |  |0|0|0|0|0|0|0|0|11|0|0|11|11|0|0|0|0|11|11|0|10KS0261MFA
120241 |Fine & Applied Arts |883 |BFA |0162 |Theatre |3980 |Stage Management |4|7|2|6|0|19|19|0|0|0|0|0|0|0|0|0|0|19|19|0|10KR3980BFA
120241 |Fine & Applied Arts |883 |BFA |0162 |Theatre |3985 |Theatre Studies |1|2|1|5|0|9|9|0|0|0|0|0|0|0|0|0|0|9|9|0|10KR3985BFA
120241 |Fine & Applied Arts |883 |BFA |0162 |Theatre |4081 |Acting |7|12|15|24|0|58|58|0|0|0|0|0|0|0|0|0|0|58|58|0|10KR4081BFA
120241 |Fine & Applied Arts |883 |BFA |0162 |Theatre |4082 |Costume Design and Technology |1|1|5|2|0|9|9|0|0|0|0|0|0|0|0|0|0|9|9|0|10KR4082BFA
120241 |Fine & Applied Arts |883 |BFA |0162 |Theatre |4083 |Scenic Technology |1|2|3|5|0|11|10|1|0|0|0|0|0|0|0|0|0|11|10|1|10KR4083BFA
120241 |Fine & Applied Arts |883 |BFA |0162 |Theatre |4084 |Lighting Design and Technology |1|2|3|2|0|8|8|0|0|0|0|0|0|0|0|0|0|8|8|0|10KR4084BFA
120241 |Fine & Applied Arts |883 |BFA |0162 |Theatre |4085 |Sound Design and Technology |3|0|3|3|0|9|9|0|0|0|0|0|0|0|0|0|0|9|9|0|10KR4085BFA
120241 |Fine & Applied Arts |883 |BFA |0162 |Theatre |4086 |Scenic Design |0|2|0|1|0|3|3|0|0|0|0|0|0|0|0|0|0|3|3|0|10KR4086BFA
120241 |Fine & Applied Arts |883 |BFA |0162 |Theatre |5896 |Arts & Entertainment Technolgy |0|1|2|2|0|5|4|1|0|0|0|0|0|0|0|0|0|5|4|1|10KR5896BFA
120241 |Fine & Applied Arts |883 |MA |0162 |Theatre |  |  |0|0|0|0|0|0|0|0|2|0|0|2|2|0|0|0|0|2|2|0|10KS0162MA
120241 |Fine & Applied Arts |883 |MFA |0162 |Theatre |  |  |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|10KS0162MFA
120241 |Fine & Applied Arts |883 |MFA |0162 |Theatre |0271 |Design and Technology |0|0|0|0|0|0|0|0|40|0|0|40|40|0|0|0|0|40|40|0|10KS0271MFA
120241 |Fine & Applied Arts |883 |MFA |0162 |Theatre |0272 |Acting |0|0|0|0|0|0|0|0|9|0|0|9|9|0|0|0|0|9|9|0|10KS0272MFA
120241 |Fine & Applied Arts |883 |PHD |0162 |Theatre |  |  |0|0|0|0|0|0|0|0|0|8|0|8|8|0|0|0|0|8|8|0|10KS0162PHD
120241 |Graduate CoSchool of Social Workege |486 |NDEG |0067 |Nondegree |  |  |0|0|0|0|0|0|0|0|0|0|4|4|0|4|0|0|0|4|0|4|10KS0067NDEG
120241 |Media |238 |PHD |5202 |Communications and Media |  |  |0|0|0|0|0|0|0|0|0|36|0|36|32|4|0|0|0|36|32|4|10KS5202PHD
120241 |Media |408 |BS |0277 |Advertising |  |  |31|112|211|249|0|603|563|40|0|0|0|0|0|0|0|0|0|603|563|40|10KT0277BS
120241 |Media |408 |BS |5673 |Computer Science & Advertising |  |  |2|12|22|33|0|69|64|5|0|0|0|0|0|0|0|0|0|69|64|5|10KT5673BS
120241 |Media |408 |MS |0277 |Advertising |  |  |0|0|0|0|0|0|0|0|30|0|0|30|24|6|0|0|0|30|24|6|10KS0277MS
120241 |Media |408 |MS |5420 |Strategic Brand Communication |  |  |0|0|0|0|0|0|0|0|36|0|0|36|27|9|0|0|0|36|27|9|1PKS5420MSU
120241 |Media |408 |MS |6159 |Advertising |  |  |0|0|0|0|0|0|0|0|2|0|0|2|2|0|0|0|0|2|2|0|10KS6159MS
120241 |Media |408 |NDEG |5420 |Strategic Brand Communication |  |  |0|0|0|0|0|0|0|0|0|0|3|3|1|2|0|0|0|3|1|2|1PKS5420NDEU
120241 |Media |436 |BS |5201 |Media and Cinema Studies |  |  |21|39|35|42|0|137|133|4|0|0|0|0|0|0|0|0|0|137|133|4|10KT5201BS
120241 |Media |642 |BS |0278 |Journalism |  |  |25|31|35|52|0|143|142|1|0|0|0|0|0|0|0|0|0|143|142|1|10KT0278BS
120241 |Media |642 |MS |0278 |Journalism |  |  |0|0|0|0|0|0|0|0|6|0|0|6|2|4|0|0|0|6|2|4|10KS0278MS
120241 |Media |934 |NDEG |0067 |Nondegree |  |  |0|0|0|0|17|17|2|15|0|0|0|0|0|0|0|0|0|17|2|15|10KT0067NDEG
120241 |Law |853 |JD |0385 |Law |  |  |0|0|0|0|0|0|0|0|0|0|0|0|0|0|518|507|11|518|507|11|10KU0385JD
120241 |Law |853 |JSD |0281 |Law |  |  |0|0|0|0|0|0|0|0|0|8|0|8|8|0|0|0|0|8|8|0|10KS0281JSD
120241 |Law |853 |LLM |0281 |Law |  |  |0|0|0|0|0|0|0|0|98|0|0|98|95|3|0|0|0|98|95|3|10KS0281LLM
120241 |Law |853 |LLM |0281 |Law |5620 |Corp Commercial Law & Trade |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|10KS0281LLM
120241 |Law |853 |MSL |5223 |Law |  |  |0|0|0|0|0|0|0|0|5|0|0|5|2|3|0|0|0|5|2|3|10KS5223MSL
120241 |Law |853 |NDEG |0385 |Law |  |  |0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|6|0|6|6|0|10KU0385NDEG
120241 |Liberal Arts & Science |241 |BALAS |0340 |Anthropology |  |  |0|0|3|4|0|7|6|1|0|0|0|0|0|0|0|0|0|7|6|1|10KV0340BALA
120241 |Liberal Arts & Science |241 |BALAS |0340 |Anthropology |5043 |Socioculturl & Linguistic Anth |0|1|8|13|0|22|22|0|0|0|0|0|0|0|0|0|0|22|22|0|10KV0340BALA
120241 |Liberal Arts & Science |241 |BALAS |0340 |Anthropology |5043 |Socioculturl & Linguistic Anth |0|0|0|4|0|4|4|0|0|0|0|0|0|0|0|0|0|4|4|0|10KV8037BALA
120241 |Liberal Arts & Science |241 |BALAS |0340 |Anthropology |5536 |Archaeology |0|2|3|7|0|12|12|0|0|0|0|0|0|0|0|0|0|12|12|0|10KV0340BALA
120241 |Liberal Arts & Science |241 |BALAS |0340 |Anthropology |5536 |Archaeology |0|0|0|2|0|2|1|1|0|0|0|0|0|0|0|0|0|2|1|1|10KV8037BALA
120241 |Liberal Arts & Science |241 |BALAS |0340 |Anthropology |5537 |Human Evolutionary Biology |0|1|5|10|0|16|14|2|0|0|0|0|0|0|0|0|0|16|14|2|10KV0340BALA
120241 |Liberal Arts & Science |241 |BALAS |0340 |Anthropology |5537 |Human Evolutionary Biology |0|0|1|1|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|10KV8037BALA
120241 |Liberal Arts & Science |241 |BSLAS |5348 |Computer Sci & Anthropology |  |  |0|3|11|10|0|24|24|0|0|0|0|0|0|0|0|0|0|24|24|0|10KV5348BSLA
120241 |Liberal Arts & Science |241 |BSLAS |5348 |Computer Sci & Anthropology |  |  |0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV8037BSLA
120241 |Liberal Arts & Science |241 |NONE |0340 |Anthropology |  |  |8|12|7|1|0|28|28|0|0|0|0|0|0|0|0|0|0|28|28|0|10KV0340NONE
120241 |Liberal Arts & Science |241 |PHD |0340 |Anthropology |  |  |0|0|0|0|0|0|0|0|0|44|0|44|39|5|0|0|0|44|39|5|10KS0340PHD
120241 |Liberal Arts & Science |253 |BSLAS |0334 |Atmospheric Sciences |  |  |9|6|12|24|0|51|48|3|0|0|0|0|0|0|0|0|0|51|48|3|10KV0334BSLA
120241 |Liberal Arts & Science |253 |BSLAS |0334 |Atmospheric Sciences |  |  |1|0|0|1|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|10KV8037BSLA
120241 |Liberal Arts & Science |253 |MS |0334 |Atmospheric Sciences |  |  |0|0|0|0|0|0|0|0|22|0|0|22|20|2|0|0|0|22|20|2|10KS0334MS
120241 |Liberal Arts & Science |253 |MS |0334 |Atmospheric Sciences |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|10KS0334MS
120241 |Liberal Arts & Science |253 |MS |6046 |Weather Climate Risk Analytics |  |  |0|0|0|0|0|0|0|0|18|0|0|18|0|18|0|0|0|18|0|18|1PKS6046MSU
120241 |Liberal Arts & Science |253 |NDEG |6046 |Weather Climate Risk Analytics |  |  |0|0|0|0|0|0|0|0|0|0|21|21|0|21|0|0|0|21|0|21|10KS6046NDEU
120241 |Liberal Arts & Science |253 |PHD |0334 |Atmospheric Sciences |  |  |0|0|0|0|0|0|0|0|0|26|0|26|25|1|0|0|0|26|25|1|10KS0334PHD
120241 |Liberal Arts & Science |257 |BSLAS |0439 |Mathematics |  |  |0|1|4|35|0|40|34|6|0|0|0|0|0|0|0|0|0|40|34|6|10KV0439BSLA
120241 |Liberal Arts & Science |257 |BSLAS |0439 |Mathematics |  |  |0|1|12|24|0|37|36|1|0|0|0|0|0|0|0|0|0|37|36|1|10KV8037BSLA
120241 |Liberal Arts & Science |257 |BSLAS |0439 |Mathematics |3895 |Applied Mathematics |0|0|4|20|0|24|16|8|0|0|0|0|0|0|0|0|0|24|16|8|10KV3895BSLA
120241 |Liberal Arts & Science |257 |BSLAS |0439 |Mathematics |3895 |Applied Mathematics |0|1|0|12|0|13|8|5|0|0|0|0|0|0|0|0|0|13|8|5|10KV8037BSLA
120241 |Liberal Arts & Science |257 |BSLAS |0439 |Mathematics |3896 |Graduate Preparation |0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV8037BSLA
120241 |Liberal Arts & Science |257 |BSLAS |0439 |Mathematics |3897 |Mathematics Teaching Option |0|0|4|14|0|18|18|0|0|0|0|0|0|0|0|0|0|18|18|0|10KV3897BSLA
120241 |Liberal Arts & Science |257 |BSLAS |0439 |Mathematics |3897 |Mathematics Teaching Option |0|0|0|2|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|10KV8037BSLA
120241 |Liberal Arts & Science |257 |BSLAS |0439 |Mathematics |6092 |Data Optimization |0|0|0|20|0|20|16|4|0|0|0|0|0|0|0|0|0|20|16|4|10KV6092BSLA
120241 |Liberal Arts & Science |257 |BSLAS |0439 |Mathematics |6092 |Data Optimization |0|0|2|10|0|12|8|4|0|0|0|0|0|0|0|0|0|12|8|4|10KV8037BSLA
120241 |Liberal Arts & Science |257 |BSLAS |0439 |Mathematics |6093 |Math Doctoral Preparation |0|1|0|8|0|9|8|1|0|0|0|0|0|0|0|0|0|9|8|1|10KV6093BSLA
120241 |Liberal Arts & Science |257 |BSLAS |0439 |Mathematics |6093 |Math Doctoral Preparation |0|0|2|0|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|10KV8037BSLA
120241 |Liberal Arts & Science |257 |BSLAS |0461 |Actuarial Science |  |  |7|35|45|61|0|148|139|9|0|0|0|0|0|0|0|0|0|148|139|9|10KV0461BSLA
120241 |Liberal Arts & Science |257 |BSLAS |0461 |Actuarial Science |  |  |0|0|9|30|0|39|33|6|0|0|0|0|0|0|0|0|0|39|33|6|10KV8037BSLA
120241 |Liberal Arts & Science |257 |BSLAS |1438 |Math & Computer Science |  |  |6|20|68|179|0|273|245|28|0|0|0|0|0|0|0|0|0|273|245|28|10KV1438BSLA
120241 |Liberal Arts & Science |257 |BSLAS |1438 |Math & Computer Science |  |  |0|0|1|12|0|13|10|3|0|0|0|0|0|0|0|0|0|13|10|3|10KV8037BSLA
120241 |Liberal Arts & Science |257 |MS |0290 |Teaching of Mathematics |  |  |0|0|0|0|0|0|0|0|2|0|0|2|2|0|0|0|0|2|2|0|10KS0290MS
120241 |Liberal Arts & Science |257 |MS |0327 |Applied Mathematics |  |  |0|0|0|0|0|0|0|0|7|0|0|7|7|0|0|0|0|7|7|0|10KS0327MS
120241 |Liberal Arts & Science |257 |MS |0439 |Mathematics |  |  |0|0|0|0|0|0|0|0|19|0|0|19|18|1|0|0|0|19|18|1|10KS0439MS
120241 |Liberal Arts & Science |257 |MS |0461 |Actuarial Science |  |  |0|0|0|0|0|0|0|0|16|0|0|16|14|2|0|0|0|16|14|2|10KS0461MS
120241 |Liberal Arts & Science |257 |MS |6078 |Predictive Analytic Risk Mgmt |  |  |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|1PKS6078MS
120241 |Liberal Arts & Science |257 |MS |6078 |Predictive Analytic Risk Mgmt |6070 |Financial & Insurance Analytic |0|0|0|0|0|0|0|0|34|0|0|34|33|1|0|0|0|34|33|1|1PKS6078MS
120241 |Liberal Arts & Science |257 |MS |6078 |Predictive Analytic Risk Mgmt |6071 |Enterprise Risk Management |0|0|0|0|0|0|0|0|11|0|0|11|10|1|0|0|0|11|10|1|1PKS6078MS
120241 |Liberal Arts & Science |257 |NONE |0439 |Mathematics |  |  |33|125|120|67|0|345|341|4|0|0|0|0|0|0|0|0|0|345|341|4|10KV0439NONE
120241 |Liberal Arts & Science |257 |PHD |0439 |Mathematics |  |  |0|0|0|0|0|0|0|0|0|129|0|129|119|10|0|0|0|129|119|10|10KS0439PHD
120241 |Liberal Arts & Science |257 |PHD |0439 |Mathematics |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|0|3|0|3|3|0|0|0|0|3|3|0|10KS0439PHD
120241 |Liberal Arts & Science |257 |PHD |0439 |Mathematics |5626 |Actuarial Sci & Risk Analytics |0|0|0|0|0|0|0|0|0|6|0|6|6|0|0|0|0|6|6|0|10KS0439PHD
120241 |Liberal Arts & Science |265 |BSLAS |5313 |Earth, Soc, Env Sustainability |  |  |21|35|20|6|0|82|82|0|0|0|0|0|0|0|0|0|0|82|82|0|10KV5313BSLA
120241 |Liberal Arts & Science |265 |BSLAS |5313 |Earth, Soc, Env Sustainability |  |  |0|0|1|3|0|4|3|1|0|0|0|0|0|0|0|0|0|4|3|1|10KV5313BSLU
120241 |Liberal Arts & Science |265 |BSLAS |5313 |Earth, Soc, Env Sustainability |  |  |0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV8037BSLA
120241 |Liberal Arts & Science |265 |BSLAS |5313 |Earth, Soc, Env Sustainability |5103 |Society and the Environment |1|5|17|27|0|50|48|2|0|0|0|0|0|0|0|0|0|50|48|2|10KV5313BSLA
120241 |Liberal Arts & Science |265 |BSLAS |5313 |Earth, Soc, Env Sustainability |5103 |Society and the Environment |0|2|4|5|0|11|8|3|0|0|0|0|0|0|0|0|0|11|8|3|10KV5313BSLU
120241 |Liberal Arts & Science |265 |BSLAS |5313 |Earth, Soc, Env Sustainability |5103 |Society and the Environment |0|0|3|10|0|13|12|1|0|0|0|0|0|0|0|0|0|13|12|1|10KV8037BSLA
120241 |Liberal Arts & Science |265 |BSLAS |5313 |Earth, Soc, Env Sustainability |5104 |Science of the Earth System |0|6|11|10|0|27|25|2|0|0|0|0|0|0|0|0|0|27|25|2|10KV5313BSLA
120241 |Liberal Arts & Science |265 |BSLAS |5313 |Earth, Soc, Env Sustainability |5104 |Science of the Earth System |0|0|0|4|0|4|1|3|0|0|0|0|0|0|0|0|0|4|1|3|10KV5313BSLU
120241 |Liberal Arts & Science |265 |BSLAS |5313 |Earth, Soc, Env Sustainability |5104 |Science of the Earth System |0|0|1|2|0|3|3|0|0|0|0|0|0|0|0|0|0|3|3|0|10KV8037BSLA
120241 |Liberal Arts & Science |292 |MS |0314 |Biology |0315 |Ecology, Ethology, Evolution |0|0|0|0|0|0|0|0|3|0|0|3|3|0|0|0|0|3|3|0|10KS0315MS
120241 |Liberal Arts & Science |292 |PHD |0314 |Biology |0315 |Ecology, Ethology, Evolution |0|0|0|0|0|0|0|0|0|16|0|16|16|0|0|0|0|16|16|0|10KS0315PHD
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |  |  |0|2|15|4|0|21|21|0|0|0|0|0|0|0|0|0|0|21|21|0|10KV5535BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |  |  |2|6|3|4|0|15|15|0|0|0|0|0|0|0|0|0|0|15|15|0|10KV8037BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5568 |Behavioral Neuroscience |1|4|12|38|0|55|49|6|0|0|0|0|0|0|0|0|0|55|49|6|10KV5535BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5569 |Clinical/Community Psychology |7|22|66|170|0|265|247|18|0|0|0|0|0|0|0|0|0|265|247|18|10KV5535BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5569 |Clinical/Community Psychology |2|1|12|23|0|38|38|0|0|0|0|0|0|0|0|0|0|38|38|0|10KV8037BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5570 |Cognitive Psychology |0|0|4|18|0|22|18|4|0|0|0|0|0|0|0|0|0|22|18|4|10KV5535BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5570 |Cognitive Psychology |0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV8037BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5571 |Developmental Psychology |0|4|17|39|0|60|58|2|0|0|0|0|0|0|0|0|0|60|58|2|10KV5535BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5571 |Developmental Psychology |0|0|3|7|0|10|9|1|0|0|0|0|0|0|0|0|0|10|9|1|10KV8037BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5572 |Organizational Psychology |1|5|26|66|0|98|87|11|0|0|0|0|0|0|0|0|0|98|87|11|10KV5535BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5572 |Organizational Psychology |0|0|3|9|0|12|10|2|0|0|0|0|0|0|0|0|0|12|10|2|10KV8037BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5627 |Intradisciplinary Psychology |0|9|49|160|0|218|198|20|0|0|0|0|0|0|0|0|0|218|198|20|10KV5535BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5627 |Intradisciplinary Psychology |1|6|7|34|0|48|46|2|0|0|0|0|0|0|0|0|0|48|46|2|10KV8037BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5628 |Diversity Science |0|0|2|2|0|4|4|0|0|0|0|0|0|0|0|0|0|4|4|0|10KV5535BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5629 |Cognitive Neuroscience |1|1|4|34|0|40|38|2|0|0|0|0|0|0|0|0|0|40|38|2|10KV5535BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5629 |Cognitive Neuroscience |0|0|2|2|0|4|3|1|0|0|0|0|0|0|0|0|0|4|3|1|10KV8037BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5630 |Social Psychology |1|1|12|25|0|39|36|3|0|0|0|0|0|0|0|0|0|39|36|3|10KV5535BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5630 |Social Psychology |0|0|0|8|0|8|7|1|0|0|0|0|0|0|0|0|0|8|7|1|10KV8037BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5631 |Personality Psychology |1|0|3|16|0|20|20|0|0|0|0|0|0|0|0|0|0|20|20|0|10KV5535BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5535 |Psychology |5631 |Personality Psychology |0|0|1|2|0|3|2|1|0|0|0|0|0|0|0|0|0|3|2|1|10KV8037BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5876 |Brain and Cognitive Science |  |  |9|30|49|47|0|135|134|1|0|0|0|0|0|0|0|0|0|135|134|1|10KV5876BSLA
120241 |Liberal Arts & Science |299 |BSLAS |5876 |Brain and Cognitive Science |  |  |0|2|1|5|0|8|7|1|0|0|0|0|0|0|0|0|0|8|7|1|10KV8037BSLA
120241 |Liberal Arts & Science |299 |MS |5625 |Psychological Science |  |  |0|0|0|0|0|0|0|0|16|0|0|16|14|2|0|0|0|16|14|2|1PKS5625MS
120241 |Liberal Arts & Science |299 |NONE |5535 |Psychology |  |  |176|314|297|65|0|852|846|6|0|0|0|0|0|0|0|0|0|852|846|6|10KV5535NONE
120241 |Liberal Arts & Science |299 |PHD |5535 |Psychology |  |  |0|0|0|0|0|0|0|0|0|128|0|128|123|5|0|0|0|128|123|5|10KS5535PHD
120241 |Liberal Arts & Science |303 |BALAS |1008 |African American Studies |  |  |5|3|0|6|0|14|12|2|0|0|0|0|0|0|0|0|0|14|12|2|10KV1008BALA
120241 |Liberal Arts & Science |324 |BALAS |0344 |Sociology |  |  |37|58|49|43|0|187|182|5|0|0|0|0|0|0|0|0|0|187|182|5|10KV0344BALA
120241 |Liberal Arts & Science |324 |BALAS |0344 |Sociology |  |  |0|2|5|10|0|17|17|0|0|0|0|0|0|0|0|0|0|17|17|0|10KV8037BALA
120241 |Liberal Arts & Science |324 |PHD |0344 |Sociology |  |  |0|0|0|0|0|0|0|0|0|35|0|35|31|4|0|0|0|35|31|4|10KS0344PHD
120241 |Liberal Arts & Science |361 |MS |0324 |Entomology |  |  |0|0|0|0|0|0|0|0|12|0|0|12|11|1|0|0|0|12|11|1|10KS0324MS
120241 |Liberal Arts & Science |361 |PHD |0324 |Entomology |  |  |0|0|0|0|0|0|0|0|0|19|0|19|18|1|0|0|0|19|18|1|10KS0324PHD
120241 |Liberal Arts & Science |362 |BALAS |0285 |E Asian Languages & Cultures |  |  |4|7|7|9|0|27|23|4|0|0|0|0|0|0|0|0|0|27|23|4|10KV0285BALA
120241 |Liberal Arts & Science |362 |BALAS |0285 |E Asian Languages & Cultures |  |  |0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV8037BALA
120241 |Liberal Arts & Science |362 |MA |0285 |E Asian Languages & Cultures |  |  |0|0|0|0|0|0|0|0|12|0|0|12|10|2|0|0|0|12|10|2|10KS0285MA
120241 |Liberal Arts & Science |362 |PHD |0285 |E Asian Languages & Cultures |  |  |0|0|0|0|0|0|0|0|0|26|0|26|25|1|0|0|0|26|25|1|10KS0285PHD
120241 |Liberal Arts & Science |377 |MS |0320 |Plant Biology |  |  |0|0|0|0|0|0|0|0|3|0|0|3|3|0|0|0|0|3|3|0|10KS0320MS
120241 |Liberal Arts & Science |377 |PHD |0320 |Plant Biology |  |  |0|0|0|0|0|0|0|0|0|19|0|19|18|1|0|0|0|19|18|1|10KS0320PHD
120241 |Liberal Arts & Science |377 |PHD |0320 |Plant Biology |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|0|2|0|2|2|0|0|0|0|2|2|0|10KS0320PHD
120241 |Liberal Arts & Science |383 |BSLAS |0438 |Integrative Biology |  |  |0|55|167|214|0|436|419|17|0|0|0|0|0|0|0|0|0|436|419|17|10KV0438BSLA
120241 |Liberal Arts & Science |383 |BSLAS |0438 |Integrative Biology |  |  |0|2|5|13|0|20|19|1|0|0|0|0|0|0|0|0|0|20|19|1|10KV8037BSLA
120241 |Liberal Arts & Science |383 |BSLAS |0438 |Integrative Biology |5028 |Honors Integrative Biology |0|2|15|36|0|53|50|3|0|0|0|0|0|0|0|0|0|53|50|3|10KV5028BSLA
120241 |Liberal Arts & Science |383 |BSLAS |0438 |Integrative Biology |5028 |Honors Integrative Biology |0|0|0|3|0|3|2|1|0|0|0|0|0|0|0|0|0|3|2|1|10KV8037BSLA
120241 |Liberal Arts & Science |383 |BSLAS |0438 |Integrative Biology |6160 |BSLAS/MS Integrative Biology |0|0|0|17|0|17|17|0|0|0|0|0|0|0|0|0|0|17|17|0|10KV6160BSLA
